KEY;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;HUNGARIAN;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;X
spanish_244_title;Nueva Cádiz;Nueva Cádiz;Nueva Cádiz;Nueva Cádiz;Nueva Cádiz;Nueva Cádiz;Nueva Cádiz;Nueva Cádiz;Nueva Cádiz;Nueva Cádiz;Nueva Cádiz;Şåôåíõå;Nueva Cádiz;x
spanish_244_desc;We are in charge of the city the natives call Wampanoag. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Ouampanoag. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Wampanoag nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Wampanoag. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Wampanoag. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Vuampanoag. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Wampanoag. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Wampanoag. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Wampanoag. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Wampanoag. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Wampanoag. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, àáîğèãåíû íàçûâàşò Êàğàèâîêó. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Wampanoagan. On tullut aika, että kaupunki nimetään uudelleen.;x
arab_2447_title;Yanayirnahr;Yanayirnahr;Yanayirnahr;Yanayirnahr;Yanayirnahr;Yanayirnahr;Yanayirnahr;Yanayirnahr;Yanayirnahr;Yanayirnahr;Yanayirnahr;ÿíóàğèğèâèåğ;Yanayirnahr;x
arab_2447_desc;We are in charge of the city the natives call Kara'iwoka. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Karaïouoka. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Kara'iwoka nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Kara'iwoka. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Kara'iwoka. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Cara'ivuoca. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Kara'iwoka. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Kara'iwoka. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Kara'iwoka. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Kara'iwoka. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Kara'iwoka. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, àáîğèãåíû íàçûâàşò Êàğàèâîêó. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Kara'iwokaan. On tullut aika, että kaupunki nimetään uudelleen.;x
chinese_2447_title;Yuefenhe;Yuefenhe;Yuefenhe;Yuefenhe;Yuefenhe;Yuefenhe;Yuefenhe;Yuefenhe;Yuefenhe;Yuefenhe;Yuefenhe;Ãîğîä ÿíâàğü;Yuefenhe;x
chinese_2447_desc;We are in charge of the city the natives call Kara'iwoka. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Karaïouoka. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Kara'iwoka nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Kara'iwoka. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Kara'iwoka. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Cara'ivuoca. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Kara'iwoka. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Kara'iwoka. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Kara'iwoka. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Kara'iwoka. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Kara'iwoka. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, àáîğèãåíû íàçûâàşò Êàğàèâîêó. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Kara'iwokaan. On tullut aika, että kaupunki nimetään uudelleen.;x
dutch_2447_title;Januaririvier;Januaririvier;Januaririvier;Januaririvier;Januaririvier;Januaririvier;Januaririvier;Januaririvier;Januaririvier;Januaririvier;Januaririvier;Ôğàíöèÿ Àíòàğêòèêà;Januaririvier;x
dutch_2447_desc;We are in charge of the city the natives call Kara'iwoka. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Karaïouoka. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Kara'iwoka nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Kara'iwoka. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Kara'iwoka. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Cara'ivuoca. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Kara'iwoka. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Kara'iwoka. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Kara'iwoka. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Kara'iwoka. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Kara'iwoka. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, àáîğèãåíû íàçûâàşò Êàğàèâîêó. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Kara'iwokaan. On tullut aika, että kaupunki nimetään uudelleen.;x
english_2447_title;January City;January City;January City;January City;January City;January City;January City;January City;January City;January City;January City;ßíóàğôëóññ;January City;x
english_2447_desc;We are in charge of the city the natives call Kara'iwoka. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Karaïouoka. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Kara'iwoka nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Kara'iwoka. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Kara'iwoka. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Cara'ivuoca. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Kara'iwoka. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Kara'iwoka. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Kara'iwoka. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Kara'iwoka. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Kara'iwoka. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, àáîğèãåíû íàçûâàşò Êàğàèâîêó. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Kara'iwokaan. On tullut aika, että kaupunki nimetään uudelleen.;x
french_2447_title;France Antarctique;France Antarctique;France Antarctique;France Antarctique;France Antarctique;France Antarctique;France Antarctique;France Antarctique;France Antarctique;France Antarctique;France Antarctique;Èàíîóàğèîó;France Antarctique;x
french_2447_desc;We are in charge of the city the natives call Kara'iwoka. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Karaïouoka. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Kara'iwoka nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Kara'iwoka. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Kara'iwoka. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Cara'ivuoca. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Kara'iwoka. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Kara'iwoka. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Kara'iwoka. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Kara'iwoka. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Kara'iwoka. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, àáîğèãåíû íàçûâàşò Êàğàèâîêó. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Kara'iwokaan. On tullut aika, että kaupunki nimetään uudelleen.;x
german_2447_title;Januarfluss;Januarfluss;Januarfluss;Januarfluss;Januarfluss;Januarfluss;Januarfluss;Januarfluss;Januarfluss;Januarfluss;Januarfluss;ßíàâàğååêà;Januarfluss;x
german_2447_desc;We are in charge of the city the natives call Kara'iwoka. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Karaïouoka. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Kara'iwoka nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Kara'iwoka. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Kara'iwoka. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Cara'ivuoca. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Kara'iwoka. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Kara'iwoka. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Kara'iwoka. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Kara'iwoka. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Kara'iwoka. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, àáîğèãåíû íàçûâàşò Êàğàèâîêó. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Kara'iwokaan. On tullut aika, että kaupunki nimetään uudelleen.;x
greek_2447_title;Ianouariou;Ianouariou;Ianouariou;Ianouariou;Ianouariou;Ianouariou;Ianouariou;Ianouariou;Ianouariou;Ianouariou;Ianouariou;Ôèóìå Ñàí Ãåííàğî;Ianouariou;x
greek_2447_desc;We are in charge of the city the natives call Kara'iwoka. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Karaïouoka. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Kara'iwoka nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Kara'iwoka. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Kara'iwoka. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Cara'ivuoca. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Kara'iwoka. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Kara'iwoka. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Kara'iwoka. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Kara'iwoka. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Kara'iwoka. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, àáîğèãåíû íàçûâàşò Êàğàèâîêó. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Kara'iwokaan. On tullut aika, että kaupunki nimetään uudelleen.;x
indian_2447_title;Janavareeka;Janavareeka;Janavareeka;Janavareeka;Janavareeka;Janavareeka;Janavareeka;Janavareeka;Janavareeka;Janavareeka;Janavareeka;ßíúàğáèí;Janavareeka;x
indian_2447_desc;We are in charge of the city the natives call Kara'iwoka. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Karaïouoka. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Kara'iwoka nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Kara'iwoka. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Kara'iwoka. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Cara'ivuoca. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Kara'iwoka. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Kara'iwoka. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Kara'iwoka. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Kara'iwoka. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Kara'iwoka. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, àáîğèãåíû íàçûâàşò Êàğàèâîêó. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Kara'iwokaan. On tullut aika, että kaupunki nimetään uudelleen.;x
italian_2447_title;Fiume San Gennaro;Fiume San Gennaro;Fiume San Gennaro;Fiume San Gennaro;Fiume San Gennaro;Fiume San Gennaro;Fiume San Gennaro;Fiume San Gennaro;Fiume San Gennaro;Fiume San Gennaro;Fiume San Gennaro;ßíâàğü;Fiume San Gennaro;x
italian_2447_desc;We are in charge of the city the natives call Kara'iwoka. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Karaïouoka. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Kara'iwoka nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Kara'iwoka. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Kara'iwoka. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Cara'ivuoca. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Kara'iwoka. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Kara'iwoka. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Kara'iwoka. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Kara'iwoka. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Kara'iwoka. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, àáîğèãåíû íàçûâàşò Êàğàèâîêó. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Kara'iwokaan. On tullut aika, että kaupunki nimetään uudelleen.;x
nordic_2447_title;Janúaráin;Janúaráin;Janúaráin;Janúaráin;Janúaráin;Janúaráin;Janúaráin;Janúaráin;Janúaráin;Janúaráin;Janúaráin;Ğèî äå Æàíåéğî;Janúaráin;x
nordic_2447_desc;We are in charge of the city the natives call Kara'iwoka. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Karaïouoka. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Kara'iwoka nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Kara'iwoka. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Kara'iwoka. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Cara'ivuoca. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Kara'iwoka. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Kara'iwoka. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Kara'iwoka. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Kara'iwoka. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Kara'iwoka. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, àáîğèãåíû íàçûâàşò Êàğàèâîêó. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Kara'iwokaan. On tullut aika, että kaupunki nimetään uudelleen.;x
slavic_2447_title;Yanvarya;Yanvarya;Yanvarya;Yanvarya;Yanvarya;Yanvarya;Yanvarya;Yanvarya;Yanvarya;Yanvarya;Yanvarya;Àëü-Ñèääèê;Yanvarya;x
slavic_2447_desc;We are in charge of the city the natives call Kara'iwoka. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Karaïouoka. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Kara'iwoka nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Kara'iwoka. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Kara'iwoka. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Cara'ivuoca. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Kara'iwoka. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Kara'iwoka. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Kara'iwoka. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Kara'iwoka. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Kara'iwoka. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, êîòîğîãî òóçåìöû íàçûâàşò Òóïè-Ãóàğàí. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Kara'iwokaan. On tullut aika, että kaupunki nimetään uudelleen.;x
spanish_2447_title;Rio de Janeiro;Rio de Janeiro;Rio de Janeiro;Rio de Janeiro;Rio de Janeiro;Rio de Janeiro;Rio de Janeiro;Rio de Janeiro;Rio de Janeiro;Rio de Janeiro;Rio de Janeiro;Øåíäàî ×åíã;Rio de Janeiro;x
spanish_2447_desc;We are in charge of the city the natives call Kara'iwoka. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Karaïouoka. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Kara'iwoka nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Kara'iwoka. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Kara'iwoka. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Cara'ivuoca. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Kara'iwoka. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Kara'iwoka. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Kara'iwoka. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Kara'iwoka. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Kara'iwoka. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, êîòîğîãî òóçåìöû íàçûâàşò Òóïè-Ãóàğàí. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Kara'iwokaan. On tullut aika, että kaupunki nimetään uudelleen.;x
arab_2450_title;Al-Siddiq;Al-Siddiq;Al-Siddiq;Al-Siddiq;Al-Siddiq;Al-Siddiq;Al-Siddiq;Al-Siddiq;Al-Siddiq;Al-Siddiq;Al-Siddiq;Ñèíò-Ïàóëşñ;Al-Siddiq;x
arab_2450_desc;We are in charge of the city the natives call Tupi-Guaran. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Tupi-Guaran. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Tupi-Guaran nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Tupi-Guaran. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Tupi-Guaran. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Tupi-Guaran. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Tupi-Guaran. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Tupi-Guaran. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Tupi-Guaran. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Tupi-Guaran. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Tupi-Guaran. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, êîòîğîãî òóçåìöû íàçûâàşò Òóïè-Ãóàğàí. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Tupi-Guaranan. On tullut aika, että kaupunki nimetään uudelleen.;x
chinese_2450_title;Shendao Cheng;Shendao Cheng;Shendao Cheng;Shendao Cheng;Shendao Cheng;Shendao Cheng;Shendao Cheng;Shendao Cheng;Shendao Cheng;Shendao Cheng;Shendao Cheng;Ñâÿòîé Ïàâåë;Shendao Cheng;x
chinese_2450_desc;We are in charge of the city the natives call Tupi-Guaran. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Tupi-Guaran. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Tupi-Guaran nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Tupi-Guaran. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Tupi-Guaran. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Tupi-Guaran. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Tupi-Guaran. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Tupi-Guaran. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Tupi-Guaran. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Tupi-Guaran. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Tupi-Guaran. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, êîòîğîãî òóçåìöû íàçûâàşò Òóïè-Ãóàğàí. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Tupi-Guaranan. On tullut aika, että kaupunki nimetään uudelleen.;x
dutch_2450_title;Sint-Paulus;Sint-Paulus;Sint-Paulus;Sint-Paulus;Sint-Paulus;Sint-Paulus;Sint-Paulus;Sint-Paulus;Sint-Paulus;Sint-Paulus;Sint-Paulus;Ñâÿòîé Ïàâåë;Sint-Paulus;x
